ID,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,type,type_bool,REDSHIFT_SPEC,zphot
SN531112,-434.179746639064,372.76972829472555,-14.517656108876578,-76.18515053089398,130.17948027393783,-4.284406446522229,241.73332832888906,1.7796896609083601,-115.98668728552238,-38.0020714257895,-34.57835920131092,17.06575539731757,27.775454023856824,-72.12326036227817,4.285353826134111,59.04889687126743,-3.7300516426356576,38.60380581962041,-26.478173305110495,33.93026753718456,Ia,True,1.02558,0.634033287510833
SN531120,-260.9672820357907,-173.83672130576628,-180.24721314499658,-142.13713196801243,-7.046320629860837,58.29660805166399,-260.40358919191993,-34.77558487081973,95.93795829137937,14.016259841116813,-64.83732691621432,-123.08686627332763,24.357550937557267,-53.772048177031415,-114.46713744333358,34.32161462941903,57.433551816200016,-5.675450437821749,-86.47561952458571,-19.14596511562807,Ia,True,0.77695,0.8511315286844628
SN531207,738.3972815046196,-95.5488695531347,834.8900019646449,-90.3064283717813,-127.36214570898161,253.80620189242651,-237.96994626417967,183.50602674560025,-214.5765878236972,412.1755890317475,-258.2551673787553,82.30176670926753,-87.99422467908644,132.094396103669,-6.085791297443258,270.012360520943,39.74863052249279,-93.25636704452589,-21.126014521532277,-48.062487898224994,Ia,True,0.4457,0.8646764891432321
SN531357,1103.9698439026342,178.2787784619647,979.2062446072821,98.73950995721911,-220.49175739562884,424.9825265213662,-426.4087326644889,-47.92002337147959,-566.1212258194129,384.38625083137106,-352.3258708540145,-142.8420288936752,-220.32501987104237,321.34318297952933,126.9714681143588,268.10242121414717,-24.486370634651834,-267.6253621140706,10.188599462230158,-52.25445465202715,Ia,True,0.42832,0.4372343953089126
SN531574,2730.9974272577724,1373.0322022600492,-637.4983398009097,-367.6724665746459,232.9175123606858,460.97638973371164,66.71441352223154,679.6836456960915,1049.257598128137,793.631948031058,111.05814074274242,-88.22023283978216,114.56714971343443,234.72471239210014,-155.60907113618686,-187.62394941839614,227.59724252955917,-69.98338953958016,336.547418831856,47.1310296762268,Ia,True,0.3427,0.4259401468553218
SN531612,-43.86047183904866,116.9300119965302,289.9910570176545,-23.54646889866481,11.128775270870488,69.26976118643334,120.61371562337305,192.90889137402357,-206.0117994375296,87.24154907574575,-106.03169775677549,-15.016988782907701,-127.74181580144943,-90.401698413087,209.07572436219374,-145.47384888926416,-111.1784656362384,20.88877098457793,58.292924500777424,-75.40674229126745,Ia,True,0.60092,0.3038334014376057
SN531653,1437.6809464548103,-844.142757436589,1065.0999568100838,-320.9330161322781,-484.3545992952936,-120.04182901196023,-641.2706588597139,604.5069494614405,-234.07511830745955,500.97187084561415,9.914333144754474,-104.34487284099501,-373.21830024587973,-14.77494947768499,-81.29117548591317,25.243394390843303,-245.19324419179657,102.97700550152119,120.92284266988173,-175.9318496730569,Ia,True,0.43298000000000003,0.5592830081254012
SN531662,-458.2643298741275,446.99386927270166,-69.13698927510262,-54.235764890758325,125.43260464193271,67.6811345470147,211.69463565382247,56.30563351239109,101.79899895107103,-17.22541221826681,32.361370408775734,25.008021173655536,24.133113495537366,-64.81194638121059,30.299177057237117,11.62480082826698,7.733754359660255,15.371340056987963,-26.739367178293005,8.11609396260963,Ia,True,0.86466,0.3931578482714215
SN531745,-461.5531715464723,32.37357700023631,-104.56732805392883,43.703962127181384,-18.653766226871074,-32.580895897270835,-32.22121503050928,-66.43237962566175,8.005773182202423,-17.92805059908978,-3.4541715354517306,4.8728134276310096,58.93374630557171,26.942594119833032,-45.595613164253145,12.033134436202158,-27.730580776737547,-24.355329816117717,1.5983823455827997,28.762908124774114,Ia,True,1.04904,0.8641337314178464
SN532087,1759.5254429846684,-1195.511855652784,1513.3875671608157,-99.83177088578951,-627.3944190345431,-497.3292502998072,-569.113966536061,723.968657264349,-181.8319609679667,592.8809511734793,142.73841538449022,-53.04059255808716,-387.39015588908205,-211.1957790760465,-87.58143031152359,217.97502349066326,-233.77919101554465,295.1613291740568,127.59611319685672,-167.3681123064174,Ia,True,0.32338,0.9458244048715349
SN532105,-202.03488143087543,488.33836693666143,-159.19154825545115,-223.58290674778195,179.63234883302727,4.797598716974404,222.2523099439365,91.6285907329548,135.2576307408347,61.409149509639676,106.0918598579597,1.207888328990974,17.308567722706126,-4.349349037212809,56.19870228702454,89.81569278290132,54.618512929594964,36.30629466386033,56.83874999607008,7.2101230563436065,Ia,True,0.58945,0.3169836723346265
SN532313,572.8006023999785,-965.996763681953,-117.5400216012428,-439.59033506728093,-131.62211783776513,-196.6610814680926,-544.2546941399838,182.47102004116,-15.085633130161764,-238.91785230798865,226.1616286652012,122.02989399282318,-366.6181249731364,208.1648018709234,11.777275950542615,-151.27156265012158,86.08382792714293,139.7153010042671,-21.970941492927032,-9.810823480992598,Ia,True,0.66325,0.5992795085222841
SN532412,109.74452162055974,-735.1523394418915,-428.3488764701561,-219.5193396766467,-94.89427442304215,-68.62102780394488,-407.389934262791,-50.89504034174036,93.4937293917563,-204.2953849149738,102.29296184149806,-60.66515872778466,-177.76791857991958,261.0295496787372,-19.396661258920137,-186.50122856768726,270.9386634065607,255.98895100327897,-148.25920205964528,138.11961038932265,Ia,True,0.6789,0.5425163582377184
SN532450,-699.9325118577066,314.19946801145346,-20.163237760180866,0.5926957977653226,66.92378231556725,11.150800711064075,138.1183600914117,-30.069686143146058,-13.908822739418396,-18.773143708467437,-70.24356570212069,4.786826349079601,8.164525493223413,-47.180777325689554,36.54117349112788,-23.098737106960897,4.110243217818042,4.1653248842981165,-22.40257355440934,-21.742826795150602,Ia,True,1.0112700000000001,0.5735380536540973
SN532981,130.9403950546855,199.3451464057987,426.32986251295625,-147.91752397611899,-61.777265439658,222.40609364108494,-118.13935702218672,168.1966206949164,-305.6862674523505,246.03558991619784,-83.24023876284244,-158.733043910923,3.186665219092405,-34.74125427583558,42.69056556394394,-241.9662647803163,-156.65236999333035,-47.75980687254886,-66.78269608773401,-15.923237389250295,Ia,True,0.75095,0.94140788882275
SN533004,-356.0594955030762,-95.2757343884039,-17.96404185199066,-58.657311081678664,-102.47111873560615,-141.35774673631076,-101.42056893675415,35.02980461272275,-24.932270849204095,-140.9905732554315,67.19544443135965,7.998284135863976,-93.10163457327332,169.40876132622702,-44.717667612186865,-22.4663928765485,-50.6834440091729,45.86394317958396,-7.4792145685354905,66.06499277963111,Ia,True,0.68789,0.5964439274745987
SN533628,-343.60235473460904,377.92195327673267,-123.48306412398998,-66.0943466066199,118.98374501889218,-10.227345789286657,193.49679428376703,14.386807232508,121.93739705514727,-6.116263103857038,66.12825047046923,-67.73451974848402,75.25757432764236,-93.33558132828617,60.572143347714764,70.8456503702764,-6.228797184577336,-28.206529842256135,-19.656731099757437,-23.778675269020148,Ia,True,0.9489200000000001,0.6727014903922077
SN533684,-613.9041392444639,283.9473072735768,74.78297706229192,59.32022828561794,86.81898021143436,30.037789229096866,74.28068677698168,-2.864587994469855,-67.06997055297109,-21.546355000489246,-66.28303701500577,20.30093820660059,89.69002817556776,-56.38282985761888,-20.613193623921564,-12.221502658776707,40.71394954581068,-22.92786066978131,6.049122313524923,-4.793113984458667,Ia,True,0.8593,0.90148649855232
SN534471,-553.2711437053817,327.62970099524676,-91.99093616572912,21.43051995492122,92.94031111364771,-32.67988746461949,150.6954034565141,0.7914552763858732,58.84250520491811,2.238391269867185,31.987282819767113,-5.660789671009948,10.889557803837596,-45.37981948376174,7.307204834340699,34.17732528581013,15.066506090198034,-22.491248230731877,-6.199166925802385,30.10310337915435,Ia,True,0.8669399999999999,0.9625507908734235
SN53456,-413.9974840826496,-129.60904630422675,-120.24593278392773,-150.27472965522315,-41.947384147091206,-91.28721821942369,-197.1282685875283,-44.33975906854576,15.72126778490223,-89.4578967669244,16.289094035919724,-23.7624785155697,-38.271856635454675,70.90290532614621,-16.438779257100993,15.066958444991153,14.393049902906258,28.631380011368343,-47.08363031750303,23.658220974486902,Ia,True,0.83196,0.8776095774989315
SN534663,-721.9070395322736,151.78383003217184,-105.81476525483069,34.542638591372565,30.825124327142564,-74.0990206954306,24.88326074407737,-120.70192036084345,-12.47417384912482,-11.349970199065986,-0.8917034804381865,23.862505487218648,24.352573134600338,-14.44335792158024,26.907757274770056,-15.7528033902098,9.910772152344535,-19.036358007647504,4.1367746431152685,-5.973426410160673,Ia,True,1.06156,0.7900833014014444
SN53473,-582.511495046872,153.78623406800324,62.53203364833236,-9.571291301937555,-19.08376436082402,0.37129398077585335,-0.6889740216544522,63.460049499955474,-110.70055958138093,9.767856375899957,-10.572619454335676,-8.527014540132585,26.96412910062936,37.16469428426987,-93.2439239980196,13.492664088002888,-58.380973475193024,13.177818730418755,39.00676354103428,-18.29859197617365,Ia,True,0.9988799999999999,0.9788197457167188
SN534741,-614.2949926314892,90.21639845570907,-62.421660983589476,-20.00804620898948,-27.259180321273842,-77.23742642485308,-45.52474148757708,-64.70760135417221,1.692506185658391,-46.069964896386345,5.074868053547044,20.051410208264326,-9.209704308770092,71.42052999559478,-20.021613112119997,15.165240069743422,-8.919890205507526,-0.7976207544838938,-21.799025840021717,45.5634790803343,Ia,True,1.0552700000000002,0.911956956743994
SN534896,4507.302434724591,-2592.753926652537,3878.215743479455,312.2299803715001,-808.4074367830277,-869.7393229093431,-613.6000101144422,1192.420316741403,-108.7000524935573,1857.3199332940048,-103.26047226912455,-319.60227552269833,-125.84353101201904,-822.524212348583,-31.43481002111894,284.5077654412372,-365.32805907330106,315.25382305886166,-251.3814510281778,-76.87016066406765,Ia,True,0.28508,0.9780723756153528
SN535012,-507.84237492456623,-135.60887788961873,-214.6425454563447,-122.0027374358063,-18.23458755351844,-87.3679526427101,-185.70803821168275,-146.95267537066817,50.35867438006585,-71.74541511247591,58.45225385061008,17.56264704328046,-40.6024797449111,76.43262234028698,-1.0880519553097525,-15.651839558298294,66.21741050030462,11.55890315378519,-73.45478518477601,84.14823086475994,Ia,True,0.98669,0.256755700815972
SN535040,-496.55770002419865,422.0128169495563,-135.82485135861546,-41.65434623211854,137.9949737542981,-33.269209348957254,195.60501730130687,62.27707780513309,127.52600258115675,33.64722404134107,73.23113313198523,-11.63258228973795,-0.7713645156886925,-9.852952201897342,32.315604266136326,64.54881328065947,36.88137887296275,18.425368474456498,16.286995597074213,9.113138280327657,Ia,True,0.78492,0.8570767635313973
SN535064,-279.8477694032303,446.04114897954554,-133.2411591538867,-134.37238034466466,138.12368503256099,-90.16221797325598,207.6697070953831,97.40966178778638,85.6578947393714,1.8447113052537045,89.81212449424254,18.094685871748545,12.012709233950384,2.237011373545806,84.47763689837132,5.336864582187957,40.313332441355705,54.457350221313334,74.80844977848909,-30.163778487460235,Ia,True,0.62988,0.7670600396477028
SN535173,766.1724296183631,247.7644556524218,676.1157952200674,-230.9121320707828,-14.931410880366725,473.3798853004049,108.0790922732961,-28.76684875583985,-329.66323375884207,153.42420381962248,-315.6711091794979,-76.8620317575578,-184.63239845880432,39.04603448895866,23.93166217153785,256.4712505343996,15.355708132496634,-179.77761533886215,-120.63158034724329,-105.3199033734836,Ia,True,0.4486,0.6631000736164004
SN535367,-546.8654082829197,27.189662774062388,-74.44548209872136,-122.25524546385454,-59.8216291631352,-81.16141132318072,-136.57452840654537,-79.88133032244635,38.226392034363194,-89.02979611964315,14.901930251042398,-23.16763376443793,-52.112847713960875,88.83857729803466,-67.84056707865835,10.772969647992722,24.60491906390403,38.264370601695795,-13.790546079147209,54.50114390758219,Ia,True,1.06155,0.4379707566371379
SN535374,-386.63092902358244,436.5743510972374,-122.80327042721521,-69.11908259150944,104.06077609612815,11.553505720990456,162.89650198082518,79.31801542901981,133.0662340442161,52.5824928068791,42.3128717970187,-68.20614795052109,29.36551691742288,-32.25406630653734,15.66724667948341,14.758780657512625,8.8611496595467,23.883442472375712,23.748710973996243,13.87649912409117,Ia,True,0.34703,0.8633554534481548
SN535440,635.1616078342406,-922.6098023325063,81.13838836972576,-179.3189453033336,-392.92276980083614,-340.08002518257643,-482.87153374969176,251.5310430569392,7.176751592602417,-330.60640529331175,154.5537625494893,-103.58878872158614,-261.3953365773038,209.91303122911572,-89.45243107046447,-158.59440956920105,-86.65271403814133,127.20251203197425,43.38148766646513,-34.78198415839582,Ia,True,0.46086000000000005,0.7583275191190227
SN535705,-261.12561010820906,-286.5630768254666,-292.85957060379155,-30.556178924843394,52.90075588815466,-6.868975708134082,-156.68396721046742,-147.98046156166242,60.83358857820295,32.82416999997929,-12.816245974218758,-19.482201679147412,-114.30015388869921,-45.37914328274143,-1.0050793138303509,-43.848422841822185,105.29452043807001,5.87847684165232,-65.75854387153868,-14.530326026215626,Ia,True,0.7327100000000001,0.4856758123457312
SN535838,1524.0406924579645,-1998.2431664120709,-11.52021526272785,-51.093033999361474,-395.38672295338824,-526.6361788431587,-643.5552673554918,346.8261365413582,273.7675484573582,-521.8806351540323,279.37359561023936,-49.8528269520737,-492.94825139405225,118.58234853831978,-152.2137463461262,-227.6936462811242,274.0193783891961,271.8620940132856,-64.70219308661235,1.6276045966774217,Ia,True,0.38956,0.7258193151061654
SN535869,-425.58492470149685,235.26085928855193,31.850204287532236,34.05149303843227,23.857388602125013,13.83629405573254,3.9339845584249304,187.04336060006636,53.6914796049309,48.18152005527515,102.64385715223536,-24.847596604590677,-21.453835937147538,82.25109354278756,-99.91458504603213,51.49607113971824,7.016254900395112,-14.007020970895992,88.83198316621814,-66.90558302869883,Ia,True,0.9565299999999999,0.4009149292660357
SN535873,398.3999858964234,851.8819291788274,-125.39362776637346,-310.2363345680088,180.03079046970288,373.6836831233173,328.64047848318745,113.40701740596158,244.437513934878,42.04543908956132,-65.5866807798901,208.83272967080097,42.158792366228745,-49.018937982157425,72.09922093577606,20.63097702804193,-1.4279537820031143,71.46545044191097,-101.20158161339015,-103.81298389969399,Ia,True,0.69594,0.896116256730101
SN536179,3096.5740690546245,1277.8515260201948,-513.3771667375819,-527.8163492010319,294.7984124979918,637.3330151301958,469.92996762125756,708.6179858810237,1170.1164807889957,602.5301736696446,140.84408761392254,-7.795033299454209,41.77068502441102,96.69444936320609,105.33006911359526,-133.18625612401397,123.60570082093379,-68.68143753139555,245.5876807893575,-70.02464829628445,Ia,True,0.23886,0.552679202290096
SN536597,-280.6169646334032,220.4832086996656,165.1422651149987,-16.556304081006978,100.9323901687776,133.1796171056406,8.590843826911307,122.06710797188302,-57.15541852775244,174.39438660504317,35.62505030074583,-102.97029322098685,46.54961364842375,-25.61850787266212,61.53894526052212,82.34732090913002,0.6529220576043042,-83.24732744567778,9.057834904284702,-76.68974520881306,Ia,True,0.82124,0.2321915565987375
SN536772,-402.57194753933584,-234.89551862430696,-188.61596492244985,-120.20200504352863,-104.19961501636244,-155.54700852873998,-185.4724281479758,-85.36546047167364,58.02230583453427,-116.70887860506272,-4.359951796864596,-40.97857522608871,-41.389733757825766,105.53280888038488,97.01675154552024,-46.11850022867621,20.000991380190975,93.36525059920697,-32.88066920079042,33.87763178530044,Ia,True,0.6009,0.7179606453671704
SN537046,-449.26140376411075,339.54152660873706,5.389909073978775,-78.69768757024188,110.76610827983268,100.08381485182524,93.10665511913342,59.436819942277225,30.308282711059714,-56.42420888665672,-7.386407490989112,-5.179831069259745,-6.93140201457956,-58.31446613356031,-13.057771279256636,-20.00575757450087,-29.570875651714584,0.9900405830992774,-53.10526342762595,14.855679079097548,Ia,True,1.05261,0.6442465344038574
SN537448,-489.92255528519485,-44.53501911106893,-179.06715268829998,-19.900330062963036,7.441514812683879,-50.78232917923547,-130.64328664955465,-137.78342522461574,40.14797023015834,-15.286902165874828,-20.502524415686217,-55.35268044373544,22.321753071924054,-46.952409078248344,-30.244125767792116,-25.68064911485647,47.101813174156064,-11.563441197252628,-45.534417420755965,-11.932682148944416,Ia,True,0.75229,0.9182321564812836
SN53752,-205.1248676439298,-111.4209211922675,-30.05270667115626,-216.45674949854194,-58.880532985581496,-105.44594088361663,-189.3277784569832,1.1025950630560997,0.9549325592508194,-77.41276409675875,21.105604446826295,-0.9900071038913348,-130.18614304125862,135.1412082556144,40.585689521332384,54.382353106874426,-24.59477184794051,40.30079274632574,-41.01123165028297,-0.6448690754525045,Ia,True,0.75227,0.9187450805510088
SN537739,-583.3419368518676,305.35138995539194,-20.462021611520207,21.456237534686657,81.91189296614623,31.524463782429056,130.86824932804188,17.090408428451173,18.094698353691822,-33.88402143803433,5.426755514550986,-32.86910080654225,82.79774946780219,-60.60908111369802,26.044530201416762,-2.332706214587362,-23.909080227803365,-19.151469713158384,-9.681491462199938,-26.72635151970333,Ia,True,1.02811,0.7309885521869747
SN537927,8168.902708396903,-1492.248010443628,5156.801458344856,-378.82615225312946,-1120.884367184997,1870.9317534783784,1814.9131124587732,-730.2267180401424,451.2147917685164,401.4196533076185,-892.591951197765,-1159.7446667326,-27.449305748196583,-725.2284491423251,586.265758672216,-294.5856751374446,-301.9484696739766,-36.359191864238824,-248.68004819514564,365.0447081495453,Ia,True,0.18338,0.9631143721641652
SN538001,-612.4616586515458,144.59796528115476,-30.69413797090122,-33.68016634732498,-38.961297999483186,-106.62576304365568,-48.99895567504641,-15.47814193738333,-10.644026841629174,-94.52984534375841,12.414878582215612,-41.128260763627075,-41.448105970032884,71.78797690916153,-63.406998058960646,-27.763453410718245,-8.667105586732227,35.57694815238522,-26.422733381002594,46.82459196006579,Ia,True,0.99165,0.22093795802255295
SN538062,-319.49490321164416,-367.85758128602856,-401.6783784292666,-24.08733940059409,-17.27760948434599,-135.28798614434655,-225.15140532432423,-359.11740655578205,80.62790720021947,-38.26730536210444,74.50138619695555,28.48479690219545,-20.938949374136847,-25.550174426697584,97.03357659822699,-109.26856802416785,132.56170978017417,-5.746771024866494,-67.56052791138046,88.41587193012371,Ia,True,0.42062,0.9137661226162548
SN538261,-613.4892389916822,272.02330212581916,114.80349609028019,-5.176831271336256,99.78478731298328,60.47348995964058,60.58171669026675,9.972312021046488,-143.31554071350746,54.8920693507139,-45.92174832850057,-12.516853656822336,31.163468498352046,-32.00433942823991,26.860520257021317,-3.701485714059736,21.69025338729443,-27.3823304999865,7.399101656752673,-18.527406487361013,Ia,True,0.9776,0.7565227512045312
SN538312,-645.9614638311853,284.43256882141276,39.119456331641324,47.962477295118745,24.226370320594476,3.185116838156361,60.140230042897414,-47.45764755476953,-11.060063673964857,-62.55255306714452,-31.84807400285012,-52.10016625034604,-23.45720641425693,-10.217214716874548,-32.80486720298099,19.23146764188944,53.843881198031646,26.978128050168042,81.5819211398909,0.8509978336059284,Ia,True,1.0031,0.8998502462747942
SN538414,-63.361591239146975,-553.102923528177,-472.92571145833716,38.60175376599457,16.543311996304176,-95.19276569231924,-207.96940955968293,-231.49327314812038,95.72465564832862,-40.80458132754962,-7.700849871025609,-39.177280698573405,-26.74088915000614,-5.4756551027901805,106.29867044801247,-79.79093660918933,139.92461762001298,61.97112747850764,-74.7058053523523,-17.03642347845346,Ia,True,0.54695,0.9421284863645047
SN5386,-411.6627450283391,66.13402132264504,111.41777806560582,-128.37288772161983,-90.94047414023531,-21.372636988539888,-125.65640023521826,84.19590539117516,-52.77846589894769,13.622839253432447,-1.2642926676666955,-29.1213618921304,-84.70814136116935,102.97325630821454,-79.758377399442,35.85139782676685,-80.1978955463367,16.149957565549506,20.88937587586697,-18.80139028941425,Ia,True,0.79492,0.6249889218228136
SN538712,-555.958789295295,191.17164801460672,110.09584154933431,-61.28237580625818,-1.4072828189403737,10.752745720291104,-57.0963793132621,85.40062499175548,-122.47075430024312,11.792694796856082,0.317370470835948,11.962843998644264,-25.35149261526859,54.960587532706455,-82.79250193950126,18.47327763328112,-26.93856171160444,23.16451412988537,45.531152095757285,-42.586825069832436,Ia,True,0.99971,0.8486685712718743
SN53874,-58.820712988279176,575.0917154133983,-14.063202922190795,-60.83300146922732,165.00879027174204,259.3664261123238,290.09326438281676,76.67680668421956,79.91180896632369,-14.739332585815811,-41.2584131553802,88.50381879097725,84.65783761987892,-103.60902668596262,59.750052113403804,18.645595678031327,-44.38068577914471,36.44998966128785,-47.6890928280982,-11.617569734344707,Ia,True,0.69757,0.9368448852843836
SN539326,-401.1854123564905,-221.56460125910556,-446.14714567708575,243.5748923218767,158.02572069029875,-47.43296523598983,111.00663747489935,-321.8168727780882,-41.04130451698668,74.48881399090854,3.297060057624435,-4.607312387505947,253.38568790573996,-201.44204887941336,14.368515291642966,31.573511776131955,-89.40536373280706,-94.01551508101942,92.28282569171802,-198.36980051626128,Ia,True,0.41811000000000004,0.7052390395656025
SN539442,-463.7993086634772,-177.58982805794614,-251.76549731228326,-34.05331022910303,3.337796663873896,-81.81075532506216,-146.5550955016054,-183.24740571625216,64.50277467902596,-9.153097129330146,-0.8071193710993839,1.0543771263563946,-55.47415225661233,-23.902819957041274,62.47317296403866,-55.73909220396954,72.69621951367466,-9.408757205333394,-42.68240894630709,4.898547674885244,Ia,True,0.82893,0.4432656689558019
SN539630,301.83890162399433,495.6617985334219,32.07715405787627,-92.04044368885029,84.47639455529819,354.6497026554513,278.54096247125136,14.064458461183973,89.51855951408196,-23.094924471244532,-137.9842036040518,192.05236009385632,17.08975729140441,-54.16850047135459,-48.44424706827422,75.47088064984308,3.8852931334514533,-45.135541941771656,-107.09046807162326,-23.208812076961845,Ia,True,0.5018100000000001,0.8476772561831085
SN53969,32.84118235162919,454.48130139112413,-208.17807053101288,-244.45669351599187,176.60843170385255,94.73887954296868,208.66660072449713,137.9359928529023,257.3760817216121,118.6205919938863,93.26945524917667,-42.22747294706355,8.950457444931097,-50.80955773441949,48.759220015383,79.06951008575493,52.38283022745393,26.040988015068095,29.065404406978843,-12.755221911975928,Ia,True,0.42575,0.5054896532973425
SN539810,4394.960680910365,-998.0514770458569,3572.6096540949047,497.45238739845774,-736.4917179933748,973.7407215841274,234.3277545149625,-380.38311690992106,120.36999955205803,568.7815723543175,-145.9020576938834,-975.3041148452488,123.21004923123904,-527.3180964818046,263.6520059229694,-379.679309142767,-139.03413247914656,119.684446715694,338.9554703805315,630.6063817455284,Ia,True,0.32250999999999996,0.5107592960042986
SN540055,-333.10157160813753,-442.4741912151123,-588.7225704467702,103.94439533872595,176.4649213217191,48.97438570156922,-33.942067029691366,-425.4095580810571,-56.584305783816596,145.9426194787949,116.13947044558668,79.12886300551156,52.21092127183918,-57.41055204924173,28.55134994155582,-52.51303246297349,-41.93063614926249,-5.132065193321906,80.18984376931729,-114.63326656421974,Ia,True,0.50257,0.2455360818741067
SN540185,-662.5530688843716,182.1221513997369,-17.331929954951477,-65.6961501136672,-13.723880409987673,-66.15213295861717,-44.58627494688179,-9.74194458938605,-38.62734429331381,-34.83465109950778,-8.151370181623264,-10.525139527784612,-37.204703762660884,61.4380256483193,-54.25115261485155,-10.92572371571055,-15.493128151399825,19.026498215528477,-10.778222093159489,19.6802216877989,Ia,True,1.03246,0.5197593322917522
SN540197,-50.759502004170166,100.45027827984298,283.7640392397427,-27.607513235536242,-62.253756941288344,122.95575968206285,0.09588070919688439,178.4638957479742,-248.00976723712267,188.60371797819707,-56.242751903136345,-33.88589291111542,20.81067510815874,18.492455073926017,-21.18256581488126,-64.9448695412817,-110.13758195011727,-5.574013145994662,86.92916275927257,-12.806874562728341,Ia,True,0.6297699999999999,0.952765805521092
SN540303,87.24738237451608,-1035.6310556149153,-867.504046364158,39.34125851010915,119.34102300870836,-2.417552814907376,-385.2610729843429,-428.5206283149604,178.8902206118395,75.80208048520811,-32.03172079087913,-50.07024971999417,-125.55061931708002,-47.62999160546497,133.57913495205037,-94.12702482982387,270.22416851773664,44.72908149471828,-164.61650480052262,-61.93189626376968,Ia,True,0.6318,0.6417950228229717
SN540364,296.77399556726294,-902.6958641307205,-340.42896558641877,-162.74670458730313,-183.07149410128434,-217.42195045811837,-384.6428698426581,30.105628491147566,119.42281743848692,-257.37695373129,102.29765802909397,-13.991003255814187,-210.0514619209636,238.86675142977916,73.6958851191157,-171.95631191448066,115.03651750563687,161.99418483017064,-58.52882523874337,48.947524224907326,Ia,True,0.52609,0.5450889547862325
SN540368,-459.81171272767676,-18.709551288161226,-171.6515162510773,25.298376827225088,27.596351299140615,-119.982509477492,-48.69134083915653,-182.87366114249093,-49.22039754102333,-64.96929385784824,52.2046540547173,23.60993253016995,62.809912653916534,-5.856939239275903,0.5489254049510629,1.4356630421523406,2.2451166795331745,-40.7455716884481,-25.766166871006217,26.279275194938307,Ia,True,1.02891,0.5607301477567144
SN540599,-391.22380150241537,-140.12354893272848,-109.20925291297391,-144.85494948565332,-39.96985285854275,-93.92679082666274,-171.2560413690772,-54.95924232441125,-4.918023730841291,-86.52601685438268,90.59345160723934,48.34122598960261,-120.11291105598912,134.07970212309138,28.8455175824723,-65.77978475254926,31.240732831298185,41.1142750393474,-35.15268669535313,48.379635298469545,Ia,True,0.73412,0.927825699963588
SN54060,-334.63215833689776,525.21224875478,-158.41921076619388,-107.85369155154763,150.02799425234122,18.089062900057424,204.90434560666577,85.66328396771382,200.1486033113895,61.879316079613154,105.0630748452235,-40.114008145163105,31.137640231425618,-53.03156619230607,32.17204464011612,30.47503653193635,37.842919273709605,6.9405254597538955,26.961044215292745,20.166531328978,Ia,True,0.8045100000000001,0.6845607374331047
SN5408,-524.6889982424447,233.81827872680316,143.27603434712836,-32.88296996198595,19.88664128550698,56.00805317975658,-22.80920980774019,24.35780909858108,-149.1040291059098,97.05757698303412,-64.51059914733953,-14.490623651398694,30.212827132993866,13.151844641651394,-23.665940731558038,29.117912556193478,12.267341547592876,-19.884360766267978,44.92346606673129,-51.71513119862416,Ia,True,0.7659600000000001,0.6913348246711757
SN540941,116.81616613689148,-1014.6493359992617,-807.2599663520016,-34.181437192628714,43.580010983675514,-85.03713038058223,-344.4063092830709,-433.3187082155682,90.51512310508383,-44.05840241268215,101.41626754903963,44.15766765011613,-16.604332454829045,30.52146396364656,224.51711407536138,-194.90740193028822,257.1610386614725,78.16210600974914,-84.23703682345202,1.514930885456327,Ia,True,0.63132,0.7952707599011646
SN540949,-304.66082693530484,309.4896837659418,78.32831786183075,90.31286343900386,67.52412753072002,45.30927043881244,180.18103522607043,55.233570208024545,10.923833235157495,-71.93158986439401,-51.942172924118054,-62.05326550236531,98.01468149404097,-165.11556146272872,-48.505213057362916,-14.210896276762496,11.260776517879801,-36.107869532449406,-43.14927454030669,6.615044387629458,Ia,True,0.81475,0.5499920878939301
SN540962,-240.2756686760556,-136.59718717413668,-251.82122176421814,-44.29159498680995,43.87975481018945,-117.15970078995981,-221.7001482193219,-231.76177566891772,-9.240438828178727,-97.41267318291426,120.60228846958776,-29.588175458985845,11.358381554312881,-57.75950348665954,-115.17864921302056,-37.43668789873119,84.67174082837164,-96.92107407627718,-117.5191928192515,118.35573825583936,Ia,True,0.84141,0.9278666121301934
SN54102,-557.5267292610243,359.7010793971253,-20.14218820793785,-36.55370174551598,126.2844408030027,85.65671255428184,177.61396708382338,-9.566632017270118,-0.939047580032707,-30.444107218732878,-39.70952541002633,17.283317729516074,4.002648843307623,-96.13920602492124,16.288864907864447,-10.031590666004874,2.0434849380843207,-24.082750886968434,-56.14020649357677,-2.5434059637620225,Ia,True,0.9689,0.8041913631585685
SN541256,149.186982034005,-401.8937912516434,115.11576127342548,-186.21383769773783,-200.87669113067005,-117.86092717320055,-286.39432065182893,216.38399078769305,-113.17378415993711,-111.97807404954247,40.031660717096486,-40.565352275379304,-156.97927586038097,217.12700984944155,17.06820843509099,-48.39526221706263,-123.38417508974194,116.67527204215402,79.08695825273318,-106.44514054434102,Ia,True,0.62798,0.98621654248796
